	IN	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
127	5	4	5.39	5.00	62.5	36.36363636363637	850	1200
128	5	4	5.39	5.00	62.5	36.36363636363637	900	1200
129	5	4	5.39	5.00	62.5	36.36363636363637	950	1200
130	5	4	5.39	5.00	62.5	36.36363636363637	1000	1200
131	5	4	5.39	5.00	62.5	36.36363636363637	1050	1200
132	5	4	5.39	5.00	62.5	36.36363636363637	1100	1200
133	5	4	5.39	5.00	62.5	36.36363636363637	1150	1200
134	5	4	5.39	5.00	62.5	36.36363636363637	1200	1200
135	4	2	6.96	6.50	50.0	18.181818181818173	500	1250
136	4	2	6.96	6.50	50.0	18.181818181818173	550	1250
137	4	3	6.32	6.00	50.0	27.272727272727266	600	1250
138	4	3	6.32	6.00	50.0	27.272727272727266	650	1250
139	4	3	6.32	6.00	50.0	27.272727272727266	700	1250
140	5	4	5.39	5.00	62.5	36.36363636363637	750	1250
141	5	5	4.74	4.50	62.5	45.45454545454546	800	1250
142	5	5	4.74	4.50	62.5	45.45454545454546	850	1250
143	5	5	4.74	4.50	62.5	45.45454545454546	900	1250
144	5	5	4.74	4.50	62.5	45.45454545454546	950	1250
145	5	5	4.74	4.50	62.5	45.45454545454546	1000	1250
146	5	5	4.74	4.50	62.5	45.45454545454546	1050	1250
147	5	5	4.74	4.50	62.5	45.45454545454546	1100	1250
148	5	5	4.74	4.50	62.5	45.45454545454546	1150	1250
149	5	5	4.74	4.50	62.5	45.45454545454546	1200	1250
150	4	2	6.96	6.50	50.0	18.181818181818173	500	1300
151	4	2	6.96	6.50	50.0	18.181818181818173	550	1300
152	4	3	6.32	6.00	50.0	27.272727272727266	600	1300
153	4	3	6.32	6.00	50.0	27.272727272727266	650	1300
154	4	3	6.32	6.00	50.0	27.272727272727266	700	1300
155	5	4	5.39	5.00	62.5	36.36363636363637	750	1300
156	5	5	4.74	4.50	62.5	45.45454545454546	800	1300
157	5	5	4.74	4.50	62.5	45.45454545454546	850	1300
158	5	5	4.74	4.50	62.5	45.45454545454546	900	1300
159	5	5	4.74	4.50	62.5	45.45454545454546	950	1300
160	5	5	4.74	4.50	62.5	45.45454545454546	1000	1300
161	5	5	4.74	4.50	62.5	45.45454545454546	1050	1300
162	5	5	4.74	4.50	62.5	45.45454545454546	1100	1300
163	5	5	4.74	4.50	62.5	45.45454545454546	1150	1300
164	5	5	4.74	4.50	62.5	45.45454545454546	1200	1300
165	5	2	6.71	6.00	62.5	18.181818181818173	500	1350
166	5	2	6.71	6.00	62.5	18.181818181818173	550	1350
167	5	3	6.04	5.50	62.5	27.272727272727266	600	1350
168	5	3	6.04	5.50	62.5	27.272727272727266	650	1350
169	5	3	6.04	5.50	62.5	27.272727272727266	700	1350
170	6	4	5.15	4.50	75.0	36.36363636363637	750	1350
171	6	5	4.47	4.00	75.0	45.45454545454546	800	1350
172	6	5	4.47	4.00	75.0	45.45454545454546	850	1350
173	6	5	4.47	4.00	75.0	45.45454545454546	900	1350
174	6	5	4.47	4.00	75.0	45.45454545454546	950	1350
175	6	5	4.47	4.00	75.0	45.45454545454546	1000	1350
176	7	5	4.30	3.50	87.5	45.45454545454546	1050	1350
177	7	5	4.30	3.50	87.5	45.45454545454546	1100	1350
178	7	5	4.30	3.50	87.5	45.45454545454546	1150	1350
179	7	5	4.30	3.50	87.5	45.45454545454546	1200	1350
180	5	2	6.71	6.00	62.5	18.181818181818173	500	1400
181	5	2	6.71	6.00	62.5	18.181818181818173	550	1400
182	5	3	6.04	5.50	62.5	27.272727272727266	600	1400
183	5	3	6.04	5.50	62.5	27.272727272727266	650	1400
184	5	3	6.04	5.50	62.5	27.272727272727266	700	1400
185	6	4	5.15	4.50	75.0	36.36363636363637	750	1400
186	6	5	4.47	4.00	75.0	45.45454545454546	800	1400
187	6	5	4.47	4.00	75.0	45.45454545454546	850	1400
188	6	5	4.47	4.00	75.0	45.45454545454546	900	1400
189	6	5	4.47	4.00	75.0	45.45454545454546	950	1400
190	6	5	4.47	4.00	75.0	45.45454545454546	1000	1400
191	7	5	4.30	3.50	87.5	45.45454545454546	1050	1400
192	7	5	4.30	3.50	87.5	45.45454545454546	1100	1400
193	7	5	4.30	3.50	87.5	45.45454545454546	1150	1400
194	7	5	4.30	3.50	87.5	45.45454545454546	1200	1400
195	5	2	6.71	6.00	62.5	18.181818181818173	500	1450
196	5	2	6.71	6.00	62.5	18.181818181818173	550	1450
197	5	3	6.04	5.50	62.5	27.272727272727266	600	1450
198	5	3	6.04	5.50	62.5	27.272727272727266	650	1450
199	5	3	6.04	5.50	62.5	27.272727272727266	700	1450
200	6	4	5.15	4.50	75.0	36.36363636363637	750	1450
201	6	5	4.47	4.00	75.0	45.45454545454546	800	1450
202	6	5	4.47	4.00	75.0	45.45454545454546	850	1450
203	6	5	4.47	4.00	75.0	45.45454545454546	900	1450
204	6	5	4.47	4.00	75.0	45.45454545454546	950	1450
205	6	5	4.47	4.00	75.0	45.45454545454546	1000	1450
206	7	5	4.30	3.50	87.5	45.45454545454546	1050	1450
207	7	5	4.30	3.50	87.5	45.45454545454546	1100	1450
208	7	5	4.30	3.50	87.5	45.45454545454546	1150	1450
209	7	5	4.30	3.50	87.5	45.45454545454546	1200	1450
210	5	2	6.71	6.00	62.5	18.181818181818173	500	1500
211	5	2	6.71	6.00	62.5	18.181818181818173	550	1500
212	5	3	6.04	5.50	62.5	27.272727272727266	600	1500
213	5	3	6.04	5.50	62.5	27.272727272727266	650	1500
214	5	3	6.04	5.50	62.5	27.272727272727266	700	1500
215	6	4	5.15	4.50	75.0	36.36363636363637	750	1500
216	6	5	4.47	4.00	75.0	45.45454545454546	800	1500
217	6	5	4.47	4.00	75.0	45.45454545454546	850	1500
218	6	5	4.47	4.00	75.0	45.45454545454546	900	1500
219	6	5	4.47	4.00	75.0	45.45454545454546	950	1500
220	6	5	4.47	4.00	75.0	45.45454545454546	1000	1500
221	7	5	4.30	3.50	87.5	45.45454545454546	1050	1500
222	7	5	4.30	3.50	87.5	45.45454545454546	1100	1500
223	7	5	4.30	3.50	87.5	45.45454545454546	1150	1500
224	7	5	4.30	3.50	87.5	45.45454545454546	1200	1500
225	5	2	6.71	6.00	62.5	18.181818181818173	500	1550
226	5	2	6.71	6.00	62.5	18.181818181818173	550	1550
227	5	3	6.04	5.50	62.5	27.272727272727266	600	1550
228	5	3	6.04	5.50	62.5	27.272727272727266	650	1550
229	5	3	6.04	5.50	62.5	27.272727272727266	700	1550
230	6	4	5.15	4.50	75.0	36.36363636363637	750	1550
231	6	5	4.47	4.00	75.0	45.45454545454546	800	1550
232	6	5	4.47	4.00	75.0	45.45454545454546	850	1550
233	6	5	4.47	4.00	75.0	45.45454545454546	900	1550
234	6	5	4.47	4.00	75.0	45.45454545454546	950	1550
235	6	5	4.47	4.00	75.0	45.45454545454546	1000	1550
236	7	5	4.30	3.50	87.5	45.45454545454546	1050	1550
237	7	5	4.30	3.50	87.5	45.45454545454546	1100	1550
238	7	5	4.30	3.50	87.5	45.45454545454546	1150	1550
239	7	5	4.30	3.50	87.5	45.45454545454546	1200	1550
240	5	2	6.71	6.00	62.5	18.181818181818173	500	1600
241	5	2	6.71	6.00	62.5	18.181818181818173	550	1600
242	5	3	6.04	5.50	62.5	27.272727272727266	600	1600
243	5	3	6.04	5.50	62.5	27.272727272727266	650	1600
244	5	3	6.04	5.50	62.5	27.272727272727266	700	1600
245	6	4	5.15	4.50	75.0	36.36363636363637	750	1600
246	6	5	4.47	4.00	75.0	45.45454545454546	800	1600
247	6	5	4.47	4.00	75.0	45.45454545454546	850	1600
248	6	5	4.47	4.00	75.0	45.45454545454546	900	1600
249	6	5	4.47	4.00	75.0	45.45454545454546	950	1600
250	6	5	4.47	4.00	75.0	45.45454545454546	1000	1600
251	7	5	4.30	3.50	87.5	45.45454545454546	1050	1600
252	7	5	4.30	3.50	87.5	45.45454545454546	1100	1600
253	7	5	4.30	3.50	87.5	45.45454545454546	1150	1600
254	7	5	4.30	3.50	87.5	45.45454545454546	1200	1600
255	5	3	6.04	5.50	62.5	27.272727272727266	500	1650
256	5	3	6.04	5.50	62.5	27.272727272727266	550	1650
257	5	3	6.04	5.50	62.5	27.272727272727266	600	1650
258	5	3	6.04	5.50	62.5	27.272727272727266	650	1650
259	5	4	5.39	5.00	62.5	36.36363636363637	700	1650
260	6	5	4.47	4.00	75.0	45.45454545454546	750	1650
261	6	6	3.81	3.50	75.0	54.54545454545455	800	1650
262	6	6	3.81	3.50	75.0	54.54545454545455	850	1650
263	6	6	3.81	3.50	75.0	54.54545454545455	900	1650
264	6	6	3.81	3.50	75.0	54.54545454545455	950	1650
265	6	6	3.81	3.50	75.0	54.54545454545455	1000	1650
266	7	6	3.61	3.00	87.5	54.54545454545455	1050	1650
267	7	6	3.61	3.00	87.5	54.54545454545455	1100	1650
268	7	6	3.61	3.00	87.5	54.54545454545455	1150	1650
269	7	6	3.61	3.00	87.5	54.54545454545455	1200	1650
270	5	3	6.04	5.50	62.5	27.272727272727266	500	1700
271	5	3	6.04	5.50	62.5	27.272727272727266	550	1700
272	5	3	6.04	5.50	62.5	27.272727272727266	600	1700
273	5	3	6.04	5.50	62.5	27.272727272727266	650	1700
274	5	4	5.39	5.00	62.5	36.36363636363637	700	1700
275	6	5	4.47	4.00	75.0	45.45454545454546	750	1700
276	6	6	3.81	3.50	75.0	54.54545454545455	800	1700
277	6	6	3.81	3.50	75.0	54.54545454545455	850	1700
278	6	6	3.81	3.50	75.0	54.54545454545455	900	1700
279	6	6	3.81	3.50	75.0	54.54545454545455	950	1700
280	6	6	3.81	3.50	75.0	54.54545454545455	1000	1700
281	7	6	3.61	3.00	87.5	54.54545454545455	1050	1700
282	7	6	3.61	3.00	87.5	54.54545454545455	1100	1700
283	7	6	3.61	3.00	87.5	54.54545454545455	1150	1700
284	7	6	3.61	3.00	87.5	54.54545454545455	1200	1700
285	5	3	6.04	5.50	62.5	27.272727272727266	500	1750
286	5	3	6.04	5.50	62.5	27.272727272727266	550	1750
287	5	3	6.04	5.50	62.5	27.272727272727266	600	1750
288	5	3	6.04	5.50	62.5	27.272727272727266	650	1750
289	5	4	5.39	5.00	62.5	36.36363636363637	700	1750
290	6	5	4.47	4.00	75.0	45.45454545454546	750	1750
291	6	6	3.81	3.50	75.0	54.54545454545455	800	1750
292	6	6	3.81	3.50	75.0	54.54545454545455	850	1750
293	6	6	3.81	3.50	75.0	54.54545454545455	900	1750
294	6	6	3.81	3.50	75.0	54.54545454545455	950	1750
295	6	6	3.81	3.50	75.0	54.54545454545455	1000	1750
296	7	6	3.61	3.00	87.5	54.54545454545455	1050	1750
297	7	6	3.61	3.00	87.5	54.54545454545455	1100	1750
298	7	6	3.61	3.00	87.5	54.54545454545455	1150	1750
299	7	6	3.61	3.00	87.5	54.54545454545455	1200	1750
