	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
79	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1350
80	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1350
81	6	0	8	2	6.00	6.00	0.0	25.0	8	1350
82	6	0	8	0	7.07	7.00	0.0	0.0	9	1350
83	6	0	8	0	7.07	7.00	0.0	0.0	10	1350
84	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1400
85	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1400
86	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1400
87	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1400
88	6	0	8	2	6.00	6.00	0.0	25.0	8	1400
89	6	0	8	0	7.07	7.00	0.0	0.0	9	1400
90	6	0	8	0	7.07	7.00	0.0	0.0	10	1400
91	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1450
92	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1450
93	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1450
94	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1450
95	6	0	8	2	6.00	6.00	0.0	25.0	8	1450
96	6	0	8	0	7.07	7.00	0.0	0.0	9	1450
97	6	0	8	0	7.07	7.00	0.0	0.0	10	1450
98	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1500
99	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1500
100	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1500
101	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1500
102	6	0	8	2	6.00	6.00	0.0	25.0	8	1500
103	6	0	8	0	7.07	7.00	0.0	0.0	9	1500
104	6	0	8	0	7.07	7.00	0.0	0.0	10	1500
105	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1550
106	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1550
107	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1550
108	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1550
109	6	0	8	2	6.00	6.00	0.0	25.0	8	1550
110	6	0	8	0	7.07	7.00	0.0	0.0	9	1550
111	6	0	8	0	7.07	7.00	0.0	0.0	10	1550
112	6	5	8	10	1.58	1.50	83.33333333333334	75.0	4	1600
113	6	4	8	8	1.41	1.00	66.66666666666667	100.0	5	1600
114	6	2	8	5	3.54	3.50	33.33333333333334	62.5	6	1600
115	6	1	8	4	4.53	4.50	16.666666666666657	50.0	7	1600
116	6	0	8	2	6.00	6.00	0.0	25.0	8	1600
117	6	0	8	0	7.07	7.00	0.0	0.0	9	1600
118	6	0	8	0	7.07	7.00	0.0	0.0	10	1600
