	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
48	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	1100
49	6	6	9	7	1.41	1.00	100.0	77.77777777777777	4	1150
50	6	5	9	6	2.24	2.00	83.33333333333334	66.66666666666667	5	1150
51	6	3	9	5	3.54	3.50	50.0	55.55555555555556	6	1150
52	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1150
53	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1150
54	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	1150
55	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	1150
56	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1200
57	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1200
58	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1200
59	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1200
60	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1200
61	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	1200
62	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	1200
63	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1250
64	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1250
65	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1250
66	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1250
67	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1250
68	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	1250
69	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	1250
70	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1300
71	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1300
72	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1300
73	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1300
74	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1300
75	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	9	1300
76	6	1	9	1	6.67	6.50	16.666666666666657	11.111111111111114	10	1300
77	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1350
78	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1350
79	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1350
80	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1350
81	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1350
82	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	9	1350
83	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	10	1350
84	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1400
85	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1400
86	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1400
87	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1400
88	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1400
89	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	9	1400
90	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	10	1400
91	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1450
92	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1450
93	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1450
94	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1450
95	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1450
96	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	9	1450
97	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	10	1450
98	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1500
99	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1500
100	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1500
101	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1500
102	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1500
103	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	9	1500
104	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	10	1500
105	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1550
106	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1550
107	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1550
108	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1550
109	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1550
110	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	9	1550
111	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	10	1550
112	6	7	9	7	1.58	1.50	83.33333333333334	77.77777777777777	4	1600
113	6	6	9	6	2.12	1.50	100.0	66.66666666666667	5	1600
114	6	4	9	5	3.16	3.00	66.66666666666667	55.55555555555556	6	1600
115	6	3	9	3	4.74	4.50	50.0	33.33333333333334	7	1600
116	6	2	9	2	5.70	5.50	33.33333333333334	22.222222222222214	8	1600
117	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	9	1600
118	6	1	9	2	6.08	6.00	16.666666666666657	22.222222222222214	10	1600
