	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
52	4	2	3	0	2.55	2.50	50.0	0.0	7	1150
53	4	1	3	0	3.00	3.00	25.0	0.0	8	1150
54	4	0	3	0	3.54	3.50	0.0	0.0	9	1150
55	4	0	3	0	3.54	3.50	0.0	0.0	10	1150
56	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1200
57	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1200
58	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1200
59	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1200
60	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1200
61	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1200
62	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1200
63	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1250
64	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1250
65	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1250
66	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1250
67	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1250
68	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1250
69	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1250
70	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1300
71	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1300
72	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1300
73	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1300
74	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1300
75	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1300
76	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1300
77	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1350
78	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1350
79	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1350
80	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1350
81	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1350
82	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1350
83	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1350
84	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1400
85	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1400
86	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1400
87	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1400
88	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1400
89	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1400
90	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1400
91	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1450
92	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1450
93	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1450
94	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1450
95	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1450
96	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1450
97	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1450
98	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1500
99	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1500
100	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1500
101	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1500
102	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1500
103	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1500
104	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1500
105	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1550
106	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1550
107	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1550
108	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1550
109	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1550
110	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1550
111	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1550
112	4	6	3	1	2.00	2.00	50.0	33.33333333333334	4	1600
113	4	4	3	1	1.41	1.00	100.0	33.33333333333334	5	1600
114	4	2	3	1	2.00	2.00	50.0	33.33333333333334	6	1600
115	4	2	3	1	2.00	2.00	50.0	33.33333333333334	7	1600
116	4	1	3	1	2.55	2.50	25.0	33.33333333333334	8	1600
117	4	0	3	1	3.16	3.00	0.0	33.33333333333334	9	1600
118	4	0	3	1	3.16	3.00	0.0	33.33333333333334	10	1600
