	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
69	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1250
70	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	4	1300
71	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	5	1300
72	3	3	3	2	0.71	0.50	100.0	66.66666666666667	6	1300
73	3	3	3	2	0.71	0.50	100.0	66.66666666666667	7	1300
74	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	8	1300
75	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	9	1300
76	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1300
77	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	4	1350
78	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	5	1350
79	3	3	3	2	0.71	0.50	100.0	66.66666666666667	6	1350
80	3	3	3	2	0.71	0.50	100.0	66.66666666666667	7	1350
81	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	8	1350
82	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	9	1350
83	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1350
84	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	4	1400
85	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	5	1400
86	3	3	3	2	0.71	0.50	100.0	66.66666666666667	6	1400
87	3	3	3	2	0.71	0.50	100.0	66.66666666666667	7	1400
88	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	8	1400
89	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	9	1400
90	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1400
91	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	4	1450
92	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	5	1450
93	3	3	3	2	0.71	0.50	100.0	66.66666666666667	6	1450
94	3	3	3	2	0.71	0.50	100.0	66.66666666666667	7	1450
95	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	8	1450
96	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	9	1450
97	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1450
98	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	4	1500
99	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	5	1500
100	3	3	3	2	0.71	0.50	100.0	66.66666666666667	6	1500
101	3	3	3	2	0.71	0.50	100.0	66.66666666666667	7	1500
102	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	8	1500
103	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	9	1500
104	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1500
105	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	4	1550
106	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	5	1550
107	3	3	3	2	0.71	0.50	100.0	66.66666666666667	6	1550
108	3	3	3	2	0.71	0.50	100.0	66.66666666666667	7	1550
109	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	8	1550
110	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	9	1550
111	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1550
112	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	4	1600
113	3	5	3	2	1.58	1.50	33.33333333333334	66.66666666666667	5	1600
114	3	3	3	2	0.71	0.50	100.0	66.66666666666667	6	1600
115	3	3	3	2	0.71	0.50	100.0	66.66666666666667	7	1600
116	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	8	1600
117	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	9	1600
118	3	1	3	1	2.00	2.00	33.33333333333334	33.33333333333334	10	1600
