	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
70	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1500
71	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1500
72	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1500
73	10	9	11	8	2.24	2.00	90.0	72.72727272727273	6	1500
74	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1500
75	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1550
76	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1550
77	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1550
78	10	9	11	8	2.24	2.00	90.0	72.72727272727273	6	1550
79	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1550
80	10	14	11	15	4.00	4.00	60.0	63.63636363636363	3	1600
81	10	14	11	14	3.54	3.50	60.0	72.72727272727273	4	1600
82	10	12	11	9	2.00	2.00	80.0	81.81818181818181	5	1600
83	10	9	11	8	2.24	2.00	90.0	72.72727272727273	6	1600
84	10	6	11	3	6.32	6.00	60.0	27.272727272727266	7	1600
