	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
28	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	700
29	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	700
30	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	700
31	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	700
32	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	700
33	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	700
34	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	700
35	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	700
36	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	700
37	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	700
38	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	700
39	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	750
40	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	750
41	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	750
42	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	750
43	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	750
44	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	750
45	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	750
46	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	750
47	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	750
48	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	750
49	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	750
50	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	750
51	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	750
52	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	800
53	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	800
54	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	800
55	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	800
56	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	800
57	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	800
58	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	800
59	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	800
60	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	800
61	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	800
62	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	800
63	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	800
64	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	800
65	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	850
66	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	850
67	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	850
68	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	850
69	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	850
70	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	850
71	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	850
72	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	850
73	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	850
74	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	850
75	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	850
76	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	850
77	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	850
78	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	900
79	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	900
80	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	900
81	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	900
82	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	900
83	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	900
84	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	900
85	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	900
86	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	900
87	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	900
88	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	900
89	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	900
90	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	900
91	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	950
92	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	950
93	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	950
94	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	950
95	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	950
96	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	950
97	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	950
98	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	950
99	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	950
100	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	950
101	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	950
102	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	950
103	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	950
104	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1000
105	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1000
106	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1000
107	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1000
108	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1000
109	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1000
110	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1000
111	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1000
112	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1000
113	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1000
114	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1000
115	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1000
116	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1000
117	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1050
118	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1050
119	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1050
120	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1050
121	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1050
122	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1050
123	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1050
124	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1050
125	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1050
126	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1050
127	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1050
128	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1050
129	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1050
130	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1100
131	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1100
132	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1100
133	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1100
134	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1100
135	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1100
136	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1100
137	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1100
138	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1100
139	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1100
140	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1100
141	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1100
142	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1100
143	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1150
144	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1150
145	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1150
146	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1150
147	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1150
148	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1150
149	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1150
150	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1150
151	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1150
152	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1150
153	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1150
154	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1150
155	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1150
156	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1200
157	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1200
158	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1200
159	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1200
160	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1200
161	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1200
162	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1200
163	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1200
164	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1200
165	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1200
166	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1200
167	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1200
168	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1200
169	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1250
170	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1250
171	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1250
172	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1250
173	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1250
174	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1250
175	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1250
176	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1250
177	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1250
178	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1250
179	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1250
180	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1250
181	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1250
182	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1300
183	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1300
184	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1300
185	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1300
186	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1300
187	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1300
188	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1300
189	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1300
190	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1300
191	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1300
192	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1300
193	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1300
194	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1300
195	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1350
196	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1350
197	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1350
198	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1350
199	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1350
200	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1350
201	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1350
202	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1350
203	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1350
204	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1350
205	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1350
206	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1350
207	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1350
208	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1400
209	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1400
210	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1400
211	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1400
212	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1400
213	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1400
214	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1400
215	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1400
216	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1400
217	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1400
218	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1400
219	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1400
220	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1400
221	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1450
222	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1450
223	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1450
224	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1450
225	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1450
226	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1450
227	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1450
228	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1450
229	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1450
230	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1450
231	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1450
232	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1450
233	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1450
234	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1500
235	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1500
236	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1500
237	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1500
238	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1500
239	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1500
240	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1500
241	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1500
242	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1500
243	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1500
244	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1500
245	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1500
246	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1500
247	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1550
248	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1550
249	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1550
250	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1550
251	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1550
252	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1550
253	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1550
254	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1550
255	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1550
256	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1550
257	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1550
258	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1550
259	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1550
260	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	600	1600
261	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	650	1600
262	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	700	1600
263	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	750	1600
264	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	800	1600
265	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	850	1600
266	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	900	1600
267	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	950	1600
268	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1000	1600
269	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1050	1600
270	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1100	1600
271	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1150	1600
272	3	1	3	2	1.58	1.50	33.33333333333334	66.66666666666667	1200	1600
