	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
34	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1000
35	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1050
36	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1050
37	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1050
38	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1050
39	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1050
40	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1050
41	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1050
42	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1100
43	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1100
44	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1100
45	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1100
46	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1100
47	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1100
48	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1100
49	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1150
50	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1150
51	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1150
52	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1150
53	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1150
54	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1150
55	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1150
56	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1200
57	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1200
58	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1200
59	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1200
60	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1200
61	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1200
62	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1200
63	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1250
64	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1250
65	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1250
66	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1250
67	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1250
68	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1250
69	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1250
70	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1300
71	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1300
72	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1300
73	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1300
74	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1300
75	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1300
76	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1300
77	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1350
78	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1350
79	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1350
80	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1350
81	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1350
82	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1350
83	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1350
84	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1400
85	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1400
86	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1400
87	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1400
88	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1400
89	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1400
90	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1400
91	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1450
92	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1450
93	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1450
94	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1450
95	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1450
96	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1450
97	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1450
98	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1500
99	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1500
100	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1500
101	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1500
102	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1500
103	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1500
104	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1500
105	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1550
106	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1550
107	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1550
108	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1550
109	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1550
110	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1550
111	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1550
112	7	5	6	6	1.41	1.00	71.42857142857143	100.0	4	1600
113	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	5	1600
114	7	4	6	4	2.55	2.50	57.142857142857146	66.66666666666667	6	1600
115	7	2	6	3	4.12	4.00	28.57142857142857	50.0	7	1600
116	7	1	6	2	5.10	5.00	14.285714285714292	33.33333333333334	8	1600
117	7	0	6	2	5.70	5.50	0.0	33.33333333333334	9	1600
118	7	0	6	1	6.08	6.00	0.0	16.666666666666657	10	1600
