	IN	OUT	RMSE	MAE	ACC. IN	ACC.OUT	span	delta
155	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1200	1350
156	9	5	5.10	5.00	69.23076923076923	45.45454545454546	600	1400
157	9	5	5.10	5.00	69.23076923076923	45.45454545454546	650	1400
158	9	5	5.10	5.00	69.23076923076923	45.45454545454546	700	1400
159	9	6	4.53	4.50	69.23076923076923	54.54545454545455	750	1400
160	9	6	4.53	4.50	69.23076923076923	54.54545454545455	800	1400
161	10	6	4.12	4.00	76.92307692307692	54.54545454545455	850	1400
162	10	6	4.12	4.00	76.92307692307692	54.54545454545455	900	1400
163	10	6	4.12	4.00	76.92307692307692	54.54545454545455	950	1400
164	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1000	1400
165	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1050	1400
166	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1100	1400
167	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1150	1400
168	10	6	4.12	4.00	76.92307692307692	54.54545454545455	1200	1400
169	9	6	4.53	4.50	69.23076923076923	54.54545454545455	600	1450
170	9	6	4.53	4.50	69.23076923076923	54.54545454545455	650	1450
171	9	6	4.53	4.50	69.23076923076923	54.54545454545455	700	1450
172	9	7	4.00	4.00	69.23076923076923	63.63636363636363	750	1450
173	9	7	4.00	4.00	69.23076923076923	63.63636363636363	800	1450
174	10	7	3.54	3.50	76.92307692307692	63.63636363636363	850	1450
175	10	7	3.54	3.50	76.92307692307692	63.63636363636363	900	1450
176	10	7	3.54	3.50	76.92307692307692	63.63636363636363	950	1450
177	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1000	1450
178	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1050	1450
179	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1100	1450
180	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1150	1450
181	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1200	1450
182	9	6	4.53	4.50	69.23076923076923	54.54545454545455	600	1500
183	9	6	4.53	4.50	69.23076923076923	54.54545454545455	650	1500
184	9	6	4.53	4.50	69.23076923076923	54.54545454545455	700	1500
185	9	7	4.00	4.00	69.23076923076923	63.63636363636363	750	1500
186	9	7	4.00	4.00	69.23076923076923	63.63636363636363	800	1500
187	10	7	3.54	3.50	76.92307692307692	63.63636363636363	850	1500
188	10	7	3.54	3.50	76.92307692307692	63.63636363636363	900	1500
189	10	7	3.54	3.50	76.92307692307692	63.63636363636363	950	1500
190	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1000	1500
191	10	7	3.54	3.50	76.92307692307692	63.63636363636363	1050	1500
