	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
61	4	2	0	2	2.00	2.00	NaN	NaN	28	1150
62	4	2	0	2	2.00	2.00	NaN	NaN	29	1150
63	4	2	0	2	2.00	2.00	NaN	NaN	30	1150
64	4	6	0	6	4.47	4.00	NaN	NaN	15	1200
65	4	5	0	5	3.61	3.00	NaN	NaN	16	1200
66	4	5	0	5	3.61	3.00	NaN	NaN	17	1200
67	4	5	0	5	3.61	3.00	NaN	NaN	18	1200
68	4	5	0	5	3.61	3.00	NaN	NaN	19	1200
69	4	5	0	5	3.61	3.00	NaN	NaN	20	1200
70	4	3	0	3	2.24	2.00	NaN	NaN	21	1200
71	4	3	0	3	2.24	2.00	NaN	NaN	22	1200
72	4	3	0	3	2.24	2.00	NaN	NaN	23	1200
73	4	2	0	2	2.00	2.00	NaN	NaN	24	1200
74	4	2	0	2	2.00	2.00	NaN	NaN	25	1200
75	4	2	0	2	2.00	2.00	NaN	NaN	26	1200
76	4	2	0	2	2.00	2.00	NaN	NaN	27	1200
77	4	2	0	2	2.00	2.00	NaN	NaN	28	1200
78	4	2	0	2	2.00	2.00	NaN	NaN	29	1200
79	4	2	0	2	2.00	2.00	NaN	NaN	30	1200
80	4	6	0	6	4.47	4.00	NaN	NaN	15	1250
81	4	5	0	5	3.61	3.00	NaN	NaN	16	1250
82	4	5	0	5	3.61	3.00	NaN	NaN	17	1250
83	4	5	0	5	3.61	3.00	NaN	NaN	18	1250
84	4	5	0	5	3.61	3.00	NaN	NaN	19	1250
85	4	5	0	5	3.61	3.00	NaN	NaN	20	1250
86	4	3	0	3	2.24	2.00	NaN	NaN	21	1250
87	4	3	0	3	2.24	2.00	NaN	NaN	22	1250
88	4	3	0	3	2.24	2.00	NaN	NaN	23	1250
89	4	2	0	2	2.00	2.00	NaN	NaN	24	1250
90	4	2	0	2	2.00	2.00	NaN	NaN	25	1250
91	4	2	0	2	2.00	2.00	NaN	NaN	26	1250
92	4	2	0	2	2.00	2.00	NaN	NaN	27	1250
93	4	2	0	2	2.00	2.00	NaN	NaN	28	1250
94	4	2	0	2	2.00	2.00	NaN	NaN	29	1250
95	4	2	0	2	2.00	2.00	NaN	NaN	30	1250
96	4	6	0	6	4.47	4.00	NaN	NaN	15	1300
97	4	5	0	5	3.61	3.00	NaN	NaN	16	1300
98	4	5	0	5	3.61	3.00	NaN	NaN	17	1300
99	4	5	0	5	3.61	3.00	NaN	NaN	18	1300
100	4	5	0	5	3.61	3.00	NaN	NaN	19	1300
101	4	5	0	5	3.61	3.00	NaN	NaN	20	1300
102	4	3	0	3	2.24	2.00	NaN	NaN	21	1300
103	4	3	0	3	2.24	2.00	NaN	NaN	22	1300
104	4	3	0	3	2.24	2.00	NaN	NaN	23	1300
105	4	2	0	2	2.00	2.00	NaN	NaN	24	1300
106	4	2	0	2	2.00	2.00	NaN	NaN	25	1300
107	4	2	0	2	2.00	2.00	NaN	NaN	26	1300
108	4	2	0	2	2.00	2.00	NaN	NaN	27	1300
109	4	2	0	2	2.00	2.00	NaN	NaN	28	1300
110	4	2	0	2	2.00	2.00	NaN	NaN	29	1300
111	4	2	0	2	2.00	2.00	NaN	NaN	30	1300
112	4	6	0	6	4.47	4.00	NaN	NaN	15	1350
113	4	5	0	5	3.61	3.00	NaN	NaN	16	1350
114	4	5	0	5	3.61	3.00	NaN	NaN	17	1350
115	4	5	0	5	3.61	3.00	NaN	NaN	18	1350
116	4	5	0	5	3.61	3.00	NaN	NaN	19	1350
117	4	5	0	5	3.61	3.00	NaN	NaN	20	1350
118	4	3	0	3	2.24	2.00	NaN	NaN	21	1350
119	4	3	0	3	2.24	2.00	NaN	NaN	22	1350
120	4	3	0	3	2.24	2.00	NaN	NaN	23	1350
121	4	2	0	2	2.00	2.00	NaN	NaN	24	1350
122	4	2	0	2	2.00	2.00	NaN	NaN	25	1350
123	4	2	0	2	2.00	2.00	NaN	NaN	26	1350
124	4	2	0	2	2.00	2.00	NaN	NaN	27	1350
125	4	2	0	2	2.00	2.00	NaN	NaN	28	1350
126	4	2	0	2	2.00	2.00	NaN	NaN	29	1350
127	4	2	0	2	2.00	2.00	NaN	NaN	30	1350
128	4	6	0	6	4.47	4.00	NaN	NaN	15	1400
129	4	5	0	5	3.61	3.00	NaN	NaN	16	1400
130	4	5	0	5	3.61	3.00	NaN	NaN	17	1400
131	4	5	0	5	3.61	3.00	NaN	NaN	18	1400
132	4	5	0	5	3.61	3.00	NaN	NaN	19	1400
133	4	5	0	5	3.61	3.00	NaN	NaN	20	1400
134	4	3	0	3	2.24	2.00	NaN	NaN	21	1400
135	4	3	0	3	2.24	2.00	NaN	NaN	22	1400
136	4	3	0	3	2.24	2.00	NaN	NaN	23	1400
137	4	2	0	2	2.00	2.00	NaN	NaN	24	1400
138	4	2	0	2	2.00	2.00	NaN	NaN	25	1400
139	4	2	0	2	2.00	2.00	NaN	NaN	26	1400
140	4	2	0	2	2.00	2.00	NaN	NaN	27	1400
141	4	2	0	2	2.00	2.00	NaN	NaN	28	1400
142	4	2	0	2	2.00	2.00	NaN	NaN	29	1400
143	4	2	0	2	2.00	2.00	NaN	NaN	30	1400
144	4	6	0	6	4.47	4.00	NaN	NaN	15	1450
145	4	5	0	5	3.61	3.00	NaN	NaN	16	1450
146	4	5	0	5	3.61	3.00	NaN	NaN	17	1450
147	4	5	0	5	3.61	3.00	NaN	NaN	18	1450
148	4	5	0	5	3.61	3.00	NaN	NaN	19	1450
149	4	5	0	5	3.61	3.00	NaN	NaN	20	1450
150	4	3	0	3	2.24	2.00	NaN	NaN	21	1450
151	4	3	0	3	2.24	2.00	NaN	NaN	22	1450
152	4	3	0	3	2.24	2.00	NaN	NaN	23	1450
153	4	2	0	2	2.00	2.00	NaN	NaN	24	1450
154	4	2	0	2	2.00	2.00	NaN	NaN	25	1450
155	4	2	0	2	2.00	2.00	NaN	NaN	26	1450
156	4	2	0	2	2.00	2.00	NaN	NaN	27	1450
157	4	2	0	2	2.00	2.00	NaN	NaN	28	1450
158	4	2	0	2	2.00	2.00	NaN	NaN	29	1450
159	4	2	0	2	2.00	2.00	NaN	NaN	30	1450
160	4	6	0	6	4.47	4.00	NaN	NaN	15	1500
161	4	5	0	5	3.61	3.00	NaN	NaN	16	1500
162	4	5	0	5	3.61	3.00	NaN	NaN	17	1500
163	4	5	0	5	3.61	3.00	NaN	NaN	18	1500
164	4	5	0	5	3.61	3.00	NaN	NaN	19	1500
165	4	5	0	5	3.61	3.00	NaN	NaN	20	1500
166	4	3	0	3	2.24	2.00	NaN	NaN	21	1500
167	4	3	0	3	2.24	2.00	NaN	NaN	22	1500
168	4	3	0	3	2.24	2.00	NaN	NaN	23	1500
169	4	2	0	2	2.00	2.00	NaN	NaN	24	1500
170	4	2	0	2	2.00	2.00	NaN	NaN	25	1500
171	4	2	0	2	2.00	2.00	NaN	NaN	26	1500
172	4	2	0	2	2.00	2.00	NaN	NaN	27	1500
173	4	2	0	2	2.00	2.00	NaN	NaN	28	1500
174	4	2	0	2	2.00	2.00	NaN	NaN	29	1500
175	4	2	0	2	2.00	2.00	NaN	NaN	30	1500
176	4	6	0	6	4.47	4.00	NaN	NaN	15	1550
177	4	5	0	5	3.61	3.00	NaN	NaN	16	1550
178	4	5	0	5	3.61	3.00	NaN	NaN	17	1550
179	4	5	0	5	3.61	3.00	NaN	NaN	18	1550
180	4	5	0	5	3.61	3.00	NaN	NaN	19	1550
181	4	5	0	5	3.61	3.00	NaN	NaN	20	1550
182	4	3	0	3	2.24	2.00	NaN	NaN	21	1550
183	4	3	0	3	2.24	2.00	NaN	NaN	22	1550
184	4	3	0	3	2.24	2.00	NaN	NaN	23	1550
185	4	2	0	2	2.00	2.00	NaN	NaN	24	1550
186	4	2	0	2	2.00	2.00	NaN	NaN	25	1550
187	4	2	0	2	2.00	2.00	NaN	NaN	26	1550
188	4	2	0	2	2.00	2.00	NaN	NaN	27	1550
189	4	2	0	2	2.00	2.00	NaN	NaN	28	1550
190	4	2	0	2	2.00	2.00	NaN	NaN	29	1550
191	4	2	0	2	2.00	2.00	NaN	NaN	30	1550
192	4	6	0	6	4.47	4.00	NaN	NaN	15	1600
193	4	5	0	5	3.61	3.00	NaN	NaN	16	1600
194	4	5	0	5	3.61	3.00	NaN	NaN	17	1600
195	4	5	0	5	3.61	3.00	NaN	NaN	18	1600
196	4	5	0	5	3.61	3.00	NaN	NaN	19	1600
197	4	5	0	5	3.61	3.00	NaN	NaN	20	1600
198	4	3	0	3	2.24	2.00	NaN	NaN	21	1600
199	4	3	0	3	2.24	2.00	NaN	NaN	22	1600
200	4	3	0	3	2.24	2.00	NaN	NaN	23	1600
201	4	2	0	2	2.00	2.00	NaN	NaN	24	1600
202	4	2	0	2	2.00	2.00	NaN	NaN	25	1600
203	4	2	0	2	2.00	2.00	NaN	NaN	26	1600
204	4	2	0	2	2.00	2.00	NaN	NaN	27	1600
205	4	2	0	2	2.00	2.00	NaN	NaN	28	1600
206	4	2	0	2	2.00	2.00	NaN	NaN	29	1600
207	4	2	0	2	2.00	2.00	NaN	NaN	30	1600
208	4	6	0	6	4.47	4.00	NaN	NaN	15	1650
209	4	5	0	5	3.61	3.00	NaN	NaN	16	1650
210	4	5	0	5	3.61	3.00	NaN	NaN	17	1650
211	4	5	0	5	3.61	3.00	NaN	NaN	18	1650
212	4	5	0	5	3.61	3.00	NaN	NaN	19	1650
213	4	5	0	5	3.61	3.00	NaN	NaN	20	1650
214	4	3	0	3	2.24	2.00	NaN	NaN	21	1650
215	4	3	0	3	2.24	2.00	NaN	NaN	22	1650
216	4	3	0	3	2.24	2.00	NaN	NaN	23	1650
217	4	2	0	2	2.00	2.00	NaN	NaN	24	1650
218	4	2	0	2	2.00	2.00	NaN	NaN	25	1650
219	4	2	0	2	2.00	2.00	NaN	NaN	26	1650
220	4	2	0	2	2.00	2.00	NaN	NaN	27	1650
221	4	2	0	2	2.00	2.00	NaN	NaN	28	1650
222	4	2	0	2	2.00	2.00	NaN	NaN	29	1650
223	4	2	0	2	2.00	2.00	NaN	NaN	30	1650
224	4	6	0	6	4.47	4.00	NaN	NaN	15	1700
225	4	5	0	5	3.61	3.00	NaN	NaN	16	1700
226	4	5	0	5	3.61	3.00	NaN	NaN	17	1700
227	4	5	0	5	3.61	3.00	NaN	NaN	18	1700
228	4	5	0	5	3.61	3.00	NaN	NaN	19	1700
229	4	5	0	5	3.61	3.00	NaN	NaN	20	1700
230	4	3	0	3	2.24	2.00	NaN	NaN	21	1700
231	4	3	0	3	2.24	2.00	NaN	NaN	22	1700
232	4	3	0	3	2.24	2.00	NaN	NaN	23	1700
233	4	2	0	2	2.00	2.00	NaN	NaN	24	1700
234	4	2	0	2	2.00	2.00	NaN	NaN	25	1700
235	4	2	0	2	2.00	2.00	NaN	NaN	26	1700
236	4	2	0	2	2.00	2.00	NaN	NaN	27	1700
237	4	2	0	2	2.00	2.00	NaN	NaN	28	1700
238	4	2	0	2	2.00	2.00	NaN	NaN	29	1700
239	4	2	0	2	2.00	2.00	NaN	NaN	30	1700
240	4	6	0	6	4.47	4.00	NaN	NaN	15	1750
241	4	5	0	5	3.61	3.00	NaN	NaN	16	1750
242	4	5	0	5	3.61	3.00	NaN	NaN	17	1750
243	4	5	0	5	3.61	3.00	NaN	NaN	18	1750
244	4	5	0	5	3.61	3.00	NaN	NaN	19	1750
245	4	5	0	5	3.61	3.00	NaN	NaN	20	1750
246	4	3	0	3	2.24	2.00	NaN	NaN	21	1750
247	4	3	0	3	2.24	2.00	NaN	NaN	22	1750
248	4	3	0	3	2.24	2.00	NaN	NaN	23	1750
249	4	2	0	2	2.00	2.00	NaN	NaN	24	1750
250	4	2	0	2	2.00	2.00	NaN	NaN	25	1750
251	4	2	0	2	2.00	2.00	NaN	NaN	26	1750
252	4	2	0	2	2.00	2.00	NaN	NaN	27	1750
253	4	2	0	2	2.00	2.00	NaN	NaN	28	1750
254	4	2	0	2	2.00	2.00	NaN	NaN	29	1750
255	4	2	0	2	2.00	2.00	NaN	NaN	30	1750
256	4	6	0	6	4.47	4.00	NaN	NaN	15	1800
257	4	5	0	5	3.61	3.00	NaN	NaN	16	1800
258	4	5	0	5	3.61	3.00	NaN	NaN	17	1800
259	4	5	0	5	3.61	3.00	NaN	NaN	18	1800
260	4	5	0	5	3.61	3.00	NaN	NaN	19	1800
261	4	5	0	5	3.61	3.00	NaN	NaN	20	1800
262	4	3	0	3	2.24	2.00	NaN	NaN	21	1800
263	4	3	0	3	2.24	2.00	NaN	NaN	22	1800
264	4	3	0	3	2.24	2.00	NaN	NaN	23	1800
265	4	2	0	2	2.00	2.00	NaN	NaN	24	1800
266	4	2	0	2	2.00	2.00	NaN	NaN	25	1800
267	4	2	0	2	2.00	2.00	NaN	NaN	26	1800
268	4	2	0	2	2.00	2.00	NaN	NaN	27	1800
269	4	2	0	2	2.00	2.00	NaN	NaN	28	1800
270	4	2	0	2	2.00	2.00	NaN	NaN	29	1800
271	4	2	0	2	2.00	2.00	NaN	NaN	30	1800
272	4	6	0	6	4.47	4.00	NaN	NaN	15	1850
273	4	5	0	5	3.61	3.00	NaN	NaN	16	1850
274	4	5	0	5	3.61	3.00	NaN	NaN	17	1850
275	4	5	0	5	3.61	3.00	NaN	NaN	18	1850
276	4	5	0	5	3.61	3.00	NaN	NaN	19	1850
277	4	5	0	5	3.61	3.00	NaN	NaN	20	1850
278	4	3	0	3	2.24	2.00	NaN	NaN	21	1850
279	4	3	0	3	2.24	2.00	NaN	NaN	22	1850
280	4	3	0	3	2.24	2.00	NaN	NaN	23	1850
281	4	2	0	2	2.00	2.00	NaN	NaN	24	1850
282	4	2	0	2	2.00	2.00	NaN	NaN	25	1850
283	4	2	0	2	2.00	2.00	NaN	NaN	26	1850
284	4	2	0	2	2.00	2.00	NaN	NaN	27	1850
285	4	2	0	2	2.00	2.00	NaN	NaN	28	1850
286	4	2	0	2	2.00	2.00	NaN	NaN	29	1850
287	4	2	0	2	2.00	2.00	NaN	NaN	30	1850
288	4	6	0	6	4.47	4.00	NaN	NaN	15	1900
289	4	5	0	5	3.61	3.00	NaN	NaN	16	1900
290	4	5	0	5	3.61	3.00	NaN	NaN	17	1900
291	4	5	0	5	3.61	3.00	NaN	NaN	18	1900
292	4	5	0	5	3.61	3.00	NaN	NaN	19	1900
293	4	5	0	5	3.61	3.00	NaN	NaN	20	1900
294	4	3	0	3	2.24	2.00	NaN	NaN	21	1900
295	4	3	0	3	2.24	2.00	NaN	NaN	22	1900
296	4	3	0	3	2.24	2.00	NaN	NaN	23	1900
297	4	2	0	2	2.00	2.00	NaN	NaN	24	1900
298	4	2	0	2	2.00	2.00	NaN	NaN	25	1900
299	4	2	0	2	2.00	2.00	NaN	NaN	26	1900
300	4	2	0	2	2.00	2.00	NaN	NaN	27	1900
301	4	2	0	2	2.00	2.00	NaN	NaN	28	1900
302	4	2	0	2	2.00	2.00	NaN	NaN	29	1900
303	4	2	0	2	2.00	2.00	NaN	NaN	30	1900
