	REAL IN	IN	REAL OUT	OUT	RMSE	MAE	ACC. IN	ACC.OUT	enough_zero	delta
150	2	2	0	2	1.41	1.00	NaN	NaN	21	1450
151	2	2	0	2	1.41	1.00	NaN	NaN	22	1450
152	2	2	0	2	1.41	1.00	NaN	NaN	23	1450
153	2	2	0	2	1.41	1.00	NaN	NaN	24	1450
154	2	2	0	2	1.41	1.00	NaN	NaN	25	1450
155	2	2	0	2	1.41	1.00	NaN	NaN	26	1450
156	2	2	0	2	1.41	1.00	NaN	NaN	27	1450
157	2	2	0	2	1.41	1.00	NaN	NaN	28	1450
158	2	1	0	1	1.00	1.00	NaN	NaN	29	1450
159	2	1	0	1	1.00	1.00	NaN	NaN	30	1450
160	2	5	0	5	4.12	4.00	NaN	NaN	15	1500
161	2	5	0	5	4.12	4.00	NaN	NaN	16	1500
162	2	5	0	5	4.12	4.00	NaN	NaN	17	1500
163	2	5	0	5	4.12	4.00	NaN	NaN	18	1500
164	2	5	0	5	4.12	4.00	NaN	NaN	19	1500
165	2	4	0	4	3.16	3.00	NaN	NaN	20	1500
166	2	2	0	2	1.41	1.00	NaN	NaN	21	1500
167	2	2	0	2	1.41	1.00	NaN	NaN	22	1500
168	2	2	0	2	1.41	1.00	NaN	NaN	23	1500
169	2	2	0	2	1.41	1.00	NaN	NaN	24	1500
170	2	2	0	2	1.41	1.00	NaN	NaN	25	1500
171	2	2	0	2	1.41	1.00	NaN	NaN	26	1500
172	2	2	0	2	1.41	1.00	NaN	NaN	27	1500
173	2	2	0	2	1.41	1.00	NaN	NaN	28	1500
174	2	1	0	1	1.00	1.00	NaN	NaN	29	1500
175	2	1	0	1	1.00	1.00	NaN	NaN	30	1500
176	2	5	0	5	4.12	4.00	NaN	NaN	15	1550
177	2	5	0	5	4.12	4.00	NaN	NaN	16	1550
178	2	5	0	5	4.12	4.00	NaN	NaN	17	1550
179	2	5	0	5	4.12	4.00	NaN	NaN	18	1550
180	2	5	0	5	4.12	4.00	NaN	NaN	19	1550
181	2	4	0	4	3.16	3.00	NaN	NaN	20	1550
182	2	2	0	2	1.41	1.00	NaN	NaN	21	1550
183	2	2	0	2	1.41	1.00	NaN	NaN	22	1550
184	2	2	0	2	1.41	1.00	NaN	NaN	23	1550
185	2	2	0	2	1.41	1.00	NaN	NaN	24	1550
186	2	2	0	2	1.41	1.00	NaN	NaN	25	1550
187	2	2	0	2	1.41	1.00	NaN	NaN	26	1550
188	2	2	0	2	1.41	1.00	NaN	NaN	27	1550
189	2	2	0	2	1.41	1.00	NaN	NaN	28	1550
190	2	1	0	1	1.00	1.00	NaN	NaN	29	1550
191	2	1	0	1	1.00	1.00	NaN	NaN	30	1550
192	2	5	0	5	4.12	4.00	NaN	NaN	15	1600
193	2	5	0	5	4.12	4.00	NaN	NaN	16	1600
194	2	5	0	5	4.12	4.00	NaN	NaN	17	1600
195	2	5	0	5	4.12	4.00	NaN	NaN	18	1600
196	2	5	0	5	4.12	4.00	NaN	NaN	19	1600
197	2	4	0	4	3.16	3.00	NaN	NaN	20	1600
198	2	2	0	2	1.41	1.00	NaN	NaN	21	1600
199	2	2	0	2	1.41	1.00	NaN	NaN	22	1600
200	2	2	0	2	1.41	1.00	NaN	NaN	23	1600
201	2	2	0	2	1.41	1.00	NaN	NaN	24	1600
202	2	2	0	2	1.41	1.00	NaN	NaN	25	1600
203	2	2	0	2	1.41	1.00	NaN	NaN	26	1600
204	2	2	0	2	1.41	1.00	NaN	NaN	27	1600
205	2	2	0	2	1.41	1.00	NaN	NaN	28	1600
206	2	1	0	1	1.00	1.00	NaN	NaN	29	1600
207	2	1	0	1	1.00	1.00	NaN	NaN	30	1600
208	2	5	0	5	4.12	4.00	NaN	NaN	15	1650
209	2	5	0	5	4.12	4.00	NaN	NaN	16	1650
210	2	5	0	5	4.12	4.00	NaN	NaN	17	1650
211	2	5	0	5	4.12	4.00	NaN	NaN	18	1650
212	2	5	0	5	4.12	4.00	NaN	NaN	19	1650
213	2	4	0	4	3.16	3.00	NaN	NaN	20	1650
214	2	2	0	2	1.41	1.00	NaN	NaN	21	1650
215	2	2	0	2	1.41	1.00	NaN	NaN	22	1650
216	2	2	0	2	1.41	1.00	NaN	NaN	23	1650
217	2	2	0	2	1.41	1.00	NaN	NaN	24	1650
218	2	2	0	2	1.41	1.00	NaN	NaN	25	1650
219	2	2	0	2	1.41	1.00	NaN	NaN	26	1650
220	2	2	0	2	1.41	1.00	NaN	NaN	27	1650
221	2	2	0	2	1.41	1.00	NaN	NaN	28	1650
222	2	1	0	1	1.00	1.00	NaN	NaN	29	1650
223	2	1	0	1	1.00	1.00	NaN	NaN	30	1650
224	2	5	0	5	4.12	4.00	NaN	NaN	15	1700
225	2	5	0	5	4.12	4.00	NaN	NaN	16	1700
226	2	5	0	5	4.12	4.00	NaN	NaN	17	1700
227	2	5	0	5	4.12	4.00	NaN	NaN	18	1700
228	2	5	0	5	4.12	4.00	NaN	NaN	19	1700
229	2	4	0	4	3.16	3.00	NaN	NaN	20	1700
230	2	2	0	2	1.41	1.00	NaN	NaN	21	1700
231	2	2	0	2	1.41	1.00	NaN	NaN	22	1700
232	2	2	0	2	1.41	1.00	NaN	NaN	23	1700
233	2	2	0	2	1.41	1.00	NaN	NaN	24	1700
234	2	2	0	2	1.41	1.00	NaN	NaN	25	1700
235	2	2	0	2	1.41	1.00	NaN	NaN	26	1700
236	2	2	0	2	1.41	1.00	NaN	NaN	27	1700
237	2	2	0	2	1.41	1.00	NaN	NaN	28	1700
238	2	1	0	1	1.00	1.00	NaN	NaN	29	1700
239	2	1	0	1	1.00	1.00	NaN	NaN	30	1700
240	2	5	0	5	4.12	4.00	NaN	NaN	15	1750
241	2	5	0	5	4.12	4.00	NaN	NaN	16	1750
242	2	5	0	5	4.12	4.00	NaN	NaN	17	1750
243	2	5	0	5	4.12	4.00	NaN	NaN	18	1750
244	2	5	0	5	4.12	4.00	NaN	NaN	19	1750
245	2	4	0	4	3.16	3.00	NaN	NaN	20	1750
246	2	2	0	2	1.41	1.00	NaN	NaN	21	1750
247	2	2	0	2	1.41	1.00	NaN	NaN	22	1750
248	2	2	0	2	1.41	1.00	NaN	NaN	23	1750
249	2	2	0	2	1.41	1.00	NaN	NaN	24	1750
250	2	2	0	2	1.41	1.00	NaN	NaN	25	1750
251	2	2	0	2	1.41	1.00	NaN	NaN	26	1750
252	2	2	0	2	1.41	1.00	NaN	NaN	27	1750
253	2	2	0	2	1.41	1.00	NaN	NaN	28	1750
254	2	1	0	1	1.00	1.00	NaN	NaN	29	1750
255	2	1	0	1	1.00	1.00	NaN	NaN	30	1750
256	2	5	0	5	4.12	4.00	NaN	NaN	15	1800
257	2	5	0	5	4.12	4.00	NaN	NaN	16	1800
258	2	5	0	5	4.12	4.00	NaN	NaN	17	1800
259	2	5	0	5	4.12	4.00	NaN	NaN	18	1800
260	2	5	0	5	4.12	4.00	NaN	NaN	19	1800
261	2	4	0	4	3.16	3.00	NaN	NaN	20	1800
262	2	2	0	2	1.41	1.00	NaN	NaN	21	1800
263	2	2	0	2	1.41	1.00	NaN	NaN	22	1800
264	2	2	0	2	1.41	1.00	NaN	NaN	23	1800
265	2	2	0	2	1.41	1.00	NaN	NaN	24	1800
266	2	2	0	2	1.41	1.00	NaN	NaN	25	1800
267	2	2	0	2	1.41	1.00	NaN	NaN	26	1800
268	2	2	0	2	1.41	1.00	NaN	NaN	27	1800
269	2	2	0	2	1.41	1.00	NaN	NaN	28	1800
270	2	1	0	1	1.00	1.00	NaN	NaN	29	1800
271	2	1	0	1	1.00	1.00	NaN	NaN	30	1800
272	2	5	0	5	4.12	4.00	NaN	NaN	15	1850
273	2	5	0	5	4.12	4.00	NaN	NaN	16	1850
274	2	5	0	5	4.12	4.00	NaN	NaN	17	1850
275	2	5	0	5	4.12	4.00	NaN	NaN	18	1850
276	2	5	0	5	4.12	4.00	NaN	NaN	19	1850
277	2	4	0	4	3.16	3.00	NaN	NaN	20	1850
278	2	2	0	2	1.41	1.00	NaN	NaN	21	1850
279	2	2	0	2	1.41	1.00	NaN	NaN	22	1850
280	2	2	0	2	1.41	1.00	NaN	NaN	23	1850
281	2	2	0	2	1.41	1.00	NaN	NaN	24	1850
282	2	2	0	2	1.41	1.00	NaN	NaN	25	1850
283	2	2	0	2	1.41	1.00	NaN	NaN	26	1850
284	2	2	0	2	1.41	1.00	NaN	NaN	27	1850
285	2	2	0	2	1.41	1.00	NaN	NaN	28	1850
286	2	1	0	1	1.00	1.00	NaN	NaN	29	1850
287	2	1	0	1	1.00	1.00	NaN	NaN	30	1850
288	2	5	0	5	4.12	4.00	NaN	NaN	15	1900
289	2	5	0	5	4.12	4.00	NaN	NaN	16	1900
290	2	5	0	5	4.12	4.00	NaN	NaN	17	1900
291	2	5	0	5	4.12	4.00	NaN	NaN	18	1900
292	2	5	0	5	4.12	4.00	NaN	NaN	19	1900
293	2	4	0	4	3.16	3.00	NaN	NaN	20	1900
294	2	2	0	2	1.41	1.00	NaN	NaN	21	1900
295	2	2	0	2	1.41	1.00	NaN	NaN	22	1900
296	2	2	0	2	1.41	1.00	NaN	NaN	23	1900
297	2	2	0	2	1.41	1.00	NaN	NaN	24	1900
298	2	2	0	2	1.41	1.00	NaN	NaN	25	1900
299	2	2	0	2	1.41	1.00	NaN	NaN	26	1900
300	2	2	0	2	1.41	1.00	NaN	NaN	27	1900
301	2	2	0	2	1.41	1.00	NaN	NaN	28	1900
302	2	1	0	1	1.00	1.00	NaN	NaN	29	1900
303	2	1	0	1	1.00	1.00	NaN	NaN	30	1900
